Date,Product_Category,Product,Region,Customer_Type,Units_Sold,Unit_Price,Revenue,Profit
2022-01-21,Home & Garden,Office Chair,Central,Retail,87,262.38,22827.06,9394.87
2022-01-22,Sports,Dumbbell Set,West,Direct,16,131.47,2313.87,391.53
2022-01-22,Sports,Dumbbell Set,West,Retail,17,63.77,1192.5,217.47
2022-01-22,Electronics,Smartwatch,Central,Wholesale,43,73.32,3152.76,983.44
2022-01-22,Beauty,Fragrance,North,Direct,95,57.78,6586.92,2227.45
2022-01-22,Beauty,Skin Care Kit,North,Direct,29,438.84,15271.63,4225.27
2022-01-22,Beauty,Makeup Palette,East,Retail,44,345.54,15203.76,2965.02
2022-01-22,Sports,Dumbbell Set,South,Wholesale,35,389.66,12956.19,2645.62
2022-01-22,Beauty,Hair Dryer,West,Direct,78,488.81,41939.9,16777.52
2022-01-22,Electronics,Laptop,Central,Retail,7,35.79,250.53,58.33
2022-01-22,Sports,Tennis Racket,East,Retail,75,466.7,35002.5,13132.74
2022-01-22,Beauty,Fragrance,West,Direct,82,18.77,1693.05,639.68
2022-01-22,Home & Garden,Garden Tools,South,Direct,25,276.77,6573.29,2599.38
2022-01-22,Home & Garden,Lamp,West,Wholesale,32,67.67,2381.98,990.11
2022-01-22,Sports,Bike Helmet,East,Direct,94,221.58,20828.52,9005.67
2022-01-22,Electronics,Smartwatch,North,Wholesale,95,251.64,28686.96,9165.96
2022-01-22,Clothing,Dress,East,Wholesale,72,291.72,21003.84,4101.87
2022-01-23,Sports,Bike Helmet,South,Retail,76,89.01,6426.52,2570.67
2022-01-23,Beauty,Face Serum,East,Wholesale,77,391.37,30135.49,6737.96
2022-01-23,Beauty,Face Serum,North,Retail,52,172.9,10788.96,4304.99
2022-01-23,Electronics,Tablet,West,Retail,93,429.55,43942.97,19165.01
2022-01-23,Clothing,Jeans,Central,Wholesale,37,357.0,13209.0,5272.22
2022-01-23,Sports,Dumbbell Set,Central,Retail,50,300.65,15032.5,6324.45
2022-01-23,Beauty,Hair Dryer,East,Direct,3,230.39,691.17,146.02
2022-01-23,Clothing,Sneakers,Central,Direct,54,459.03,24787.62,10874.45
2022-01-23,Electronics,Smartwatch,Central,Retail,73,112.19,8189.87,2157.39
2022-01-23,Electronics,Laptop,East,Direct,41,396.58,16259.78,6080.94
2022-01-23,Sports,Running Shoes,South,Direct,25,86.67,2058.41,496.03
2022-01-23,Sports,Tennis Racket,West,Wholesale,91,497.51,49800.75,7829.37
2022-01-24,Clothing,T-Shirt,Central,Retail,60,254.39,15263.4,3702.32
2022-01-24,Sports,Running Shoes,North,Direct,36,50.65,2188.08,422.59
2022-01-24,Clothing,Dress,East,Wholesale,73,221.45,16165.85,7254.39
2022-01-24,Beauty,Hair Dryer,North,Retail,64,161.11,12373.25,2968.91
2022-01-24,Clothing,Jeans,West,Direct,10,288.98,3178.78,1332.03
2022-01-24,Sports,Running Shoes,North,Direct,34,197.56,8060.45,1228.4
2022-01-24,Clothing,Sneakers,Central,Wholesale,45,409.75,18438.75,7247.02
2022-01-24,Home & Garden,Garden Tools,West,Wholesale,68,299.12,22374.18,9095.19
2022-01-24,Beauty,Fragrance,West,Direct,92,93.25,9436.9,1968.66
2022-01-24,Beauty,Fragrance,Central,Retail,75,15.5,1162.5,284.28
2022-01-24,Home & Garden,Bedding Set,South,Retail,82,316.6,24663.14,4793.55
2022-01-24,Beauty,Hair Dryer,East,Wholesale,58,242.83,14084.14,4102.28
2022-01-24,Beauty,Makeup Palette,South,Direct,16,44.17,671.38,255.77
2022-01-25,Sports,Bike Helmet,North,Wholesale,88,354.32,37416.19,7500.34
2022-01-25,Beauty,Face Serum,North,Direct,15,361.98,6515.64,1549.69
2022-01-25,Electronics,Smartphone,South,Direct,88,115.73,9675.03,4250.29
2022-01-25,Beauty,Hair Dryer,South,Direct,54,144.55,7415.41,2198.35
2022-01-25,Beauty,Skin Care Kit,West,Wholesale,18,451.75,8944.65,2086.22
2022-01-25,Home & Garden,Office Chair,West,Direct,21,289.04,6676.82,2218.35
2022-01-25,Home & Garden,Lamp,Central,Retail,87,128.94,11217.78,4794.78
2022-01-25,Beauty,Face Serum,West,Direct,82,345.04,31122.61,6746.48
2022-01-25,Clothing,T-Shirt,West,Retail,79,142.94,12421.49,3478.47
2022-01-25,Sports,Bike Helmet,East,Wholesale,27,475.21,12830.67,4041.04
2022-01-25,Sports,Running Shoes,South,Retail,65,374.76,23141.43,8900.94
2022-01-25,Beauty,Fragrance,Central,Retail,88,314.3,27658.4,9285.66
2022-01-25,Clothing,Sneakers,East,Wholesale,70,78.3,5481.0,1365.82
2022-01-25,Clothing,T-Shirt,Central,Wholesale,14,280.87,3932.18,1200.2
2022-01-25,Home & Garden,Office Chair,South,Wholesale,30,168.91,4813.94,1179.77
2022-01-26,Sports,Running Shoes,Central,Wholesale,92,63.07,5802.44,1260.4
2022-01-26,Clothing,T-Shirt,West,Retail,29,427.54,13638.53,3272.62
2022-01-26,Electronics,Tablet,South,Direct,15,217.49,3099.23,1148.24
2022-01-26,Beauty,Fragrance,West,Retail,98,320.11,34507.86,11320.87
2022-01-26,Clothing,Jacket,North,Wholesale,20,196.52,4716.48,1036.41
2022-01-26,Sports,Yoga Mat,North,Direct,24,34.14,983.23,285.75
2022-01-26,Beauty,Hair Dryer,Central,Direct,13,469.79,6107.27,2331.07
2022-01-26,Home & Garden,Office Chair,Central,Retail,97,395.42,38355.74,8199.7
2022-01-26,Electronics,Laptop,West,Retail,81,415.3,37003.23,10412.0
2022-01-26,Beauty,Face Serum,South,Direct,33,232.09,7276.02,2039.47
2022-01-26,Sports,Bike Helmet,Central,Retail,33,477.67,15763.11,6928.9
2022-01-27,Electronics,Headphones,West,Direct,93,419.36,42900.53,18340.45
2022-01-27,Home & Garden,Cookware Set,South,Wholesale,57,70.32,3807.83,1654.14
2022-01-27,Sports,Running Shoes,South,Direct,41,417.58,16264.74,4269.64
2022-01-27,Beauty,Hair Dryer,West,Wholesale,2,274.16,603.15,101.64
2022-01-27,Electronics,Smartphone,East,Direct,31,137.26,4255.06,1081.02
2022-01-27,Sports,Tennis Racket,West,Direct,66,326.58,23709.71,9904.43
2022-01-27,Electronics,Smartwatch,West,Wholesale,40,361.06,15886.64,5494.77
2022-01-27,Clothing,Sneakers,East,Direct,20,302.85,6057.0,1008.78
2022-01-27,Clothing,Dress,West,Direct,2,425.15,935.33,175.79
2022-01-27,Sports,Running Shoes,South,Direct,67,139.99,8910.36,2598.39
2022-01-27,Electronics,Headphones,Central,Retail,68,238.85,16241.8,3966.81
2022-01-27,Electronics,Headphones,West,Retail,11,457.03,5530.06,1277.26
2022-01-27,Electronics,Smartwatch,East,Retail,58,451.82,26205.56,6335.56
2022-01-27,Electronics,Smartwatch,North,Direct,54,472.66,30628.37,10414.22
2022-01-27,Beauty,Face Serum,West,Wholesale,26,235.43,6733.3,2138.56
2022-01-27,Electronics,Smartwatch,West,Wholesale,66,158.22,11486.77,3384.53
2022-01-27,Beauty,Fragrance,West,Direct,8,299.97,2639.74,985.46
2022-01-27,Electronics,Headphones,West,Wholesale,68,492.95,36872.66,9206.05
2022-01-27,Electronics,Laptop,North,Direct,56,324.02,21774.14,7208.33
2022-01-27,Home & Garden,Office Chair,Central,Retail,29,72.97,2116.13,424.76
2022-01-28,Sports,Bike Helmet,North,Direct,43,334.99,17285.48,5826.08
2022-01-28,Sports,Tennis Racket,West,Wholesale,56,391.23,24099.77,4438.51
2022-01-28,Sports,Bike Helmet,North,Direct,85,415.89,42420.78,17925.87
2022-01-28,Sports,Running Shoes,Central,Retail,34,45.37,1542.58,650.42
2022-01-28,Sports,Dumbbell Set,North,Direct,91,267.09,29166.23,11705.06
2022-01-28,Clothing,Jeans,West,Retail,19,102.56,2143.5,535.86
2022-01-28,Sports,Running Shoes,North,Direct,44,286.32,15117.7,4873.83
2022-01-28,Clothing,Dress,Central,Retail,11,95.45,1049.95,323.72
2022-01-28,Home & Garden,Bedding Set,West,Wholesale,8,258.59,2275.59,790.06
2022-01-28,Sports,Bike Helmet,East,Direct,51,346.64,17678.64,3707.21
2022-01-29,Sports,Tennis Racket,East,Wholesale,59,343.98,20294.82,8502.66
2022-01-29,Sports,Running Shoes,West,Direct,60,216.05,14259.3,3893.9
2022-01-29,Beauty,Fragrance,South,Wholesale,57,329.5,17842.42,6289.19
2022-01-29,Electronics,Tablet,West,Direct,15,473.29,7809.29,1419.22
2022-01-29,Beauty,Skin Care Kit,West,Wholesale,52,465.0,26598.0,9815.57
2022-01-29,Home & Garden,Bedding Set,North,Retail,34,197.18,8044.94,1531.55
2022-01-29,Clothing,Jeans,South,Retail,68,117.68,7602.13,2671.2
2022-01-29,Electronics,Headphones,North,Direct,14,253.22,4254.1,1578.58
2022-01-29,Beauty,Hair Dryer,South,Wholesale,93,90.04,7955.03,1999.54
2022-01-29,Home & Garden,Garden Tools,North,Retail,25,447.19,13415.7,2133.37
2022-01-29,Sports,Running Shoes,North,Wholesale,68,229.24,18705.98,5314.29
2022-01-29,Sports,Tennis Racket,Central,Wholesale,16,374.51,5992.16,2101.1
2022-01-29,Home & Garden,Garden Tools,East,Direct,33,228.83,7551.39,1482.34
2022-01-29,Clothing,Jacket,North,Retail,28,245.36,8244.1,2415.37
2022-01-29,Clothing,Jacket,West,Direct,60,286.63,18917.58,2938.33
2022-01-29,Clothing,Jacket,South,Wholesale,89,157.69,13332.69,3020.8
2022-01-29,Sports,Tennis Racket,East,Wholesale,74,286.53,21203.22,6950.61
2022-01-30,Clothing,Dress,Central,Retail,44,422.84,18604.96,5936.57
2022-01-30,Electronics,Headphones,West,Retail,35,477.45,18381.83,4967.23
2022-01-30,Home & Garden,Garden Tools,Central,Wholesale,42,23.95,1005.9,158.68
2022-01-30,Sports,Running Shoes,East,Direct,7,308.7,2160.9,696.97
2022-01-30,Electronics,Headphones,Central,Retail,84,106.4,8937.6,2579.14
2022-01-30,Electronics,Headphones,Central,Direct,29,366.3,10622.7,3862.16
2022-01-30,Electronics,Laptop,West,Wholesale,52,442.64,25319.01,4476.42
2022-01-30,Clothing,Dress,East,Direct,15,34.89,523.35,142.05
2022-01-30,Electronics,Headphones,South,Direct,50,478.76,22741.1,8085.53
2022-01-30,Electronics,Laptop,East,Wholesale,26,174.04,4525.04,1770.32
2022-01-30,Sports,Tennis Racket,North,Retail,58,153.26,10666.9,3331.98
2022-01-30,Electronics,Headphones,South,Retail,58,349.95,19282.24,5917.88
2022-01-30,Home & Garden,Lamp,East,Retail,34,244.78,8322.52,1700.24
2022-01-30,Beauty,Skin Care Kit,West,Retail,77,489.52,41462.34,8678.81
2022-01-30,Clothing,T-Shirt,South,Wholesale,63,93.45,5592.98,2242.84
2022-01-30,Electronics,Smartwatch,East,Direct,16,305.14,4882.24,1539.04
2022-01-30,Beauty,Hair Dryer,West,Direct,49,185.75,10011.93,1965.99
2022-01-30,Home & Garden,Cookware Set,South,Retail,61,18.06,1046.58,320.78
2022-01-30,Sports,Tennis Racket,East,Direct,29,64.49,1870.21,520.17
2022-01-30,Electronics,Laptop,South,Direct,92,52.77,4612.1,
2022-01-31,Beauty,Skin Care Kit,North,Direct,24,112.26,3233.09,510.73
2022-01-31,Home & Garden,Bedding Set,West,Retail,91,220.45,22067.05,4989.98
2022-01-31,Electronics,Smartwatch,West,Direct,60,222.65,14694.9,2709.51
2022-01-31,Electronics,Tablet,West,Direct,82,180.46,16277.49,6996.83
2022-01-31,Beauty,Makeup Palette,East,Retail,47,391.89,18418.83,6525.43
2022-01-31,Home & Garden,Cookware Set,South,Direct,51,456.04,22095.14,4888.93
2022-01-31,Beauty,Fragrance,East,Direct,57,74.7,4257.9,1324.12
2022-01-31,Beauty,Makeup Palette,South,Wholesale,5,238.67,1133.68,394.2
2022-01-31,Sports,Bike Helmet,East,Wholesale,6,142.18,853.08,331.59
2022-01-31,Beauty,Hair Dryer,Central,Retail,6,162.79,976.74,431.44
2022-01-31,Beauty,Skin Care Kit,Central,Wholesale,8,126.22,1009.76,235.85
2022-01-31,Home & Garden,Cookware Set,Central,Retail,95,41.08,3902.6,769.06
2022-01-31,Electronics,Headphones,East,Direct,37,425.0,15725.0,5177.55
2022-01-31,Beauty,Skin Care Kit,North,Direct,24,112.26,3233.09,510.73
2022-02-01,Home & Garden,Bedding Set,Central,Retail,51,321.35,16388.85,3067.37
2022-02-01,Electronics,Laptop,North,Retail,86,348.53,35968.3,14706.2
2022-02-01,Beauty,Makeup Palette,South,Wholesale,32,99.48,3024.19,724.21
2022-02-01,Clothing,Jacket,East,Direct,90,323.93,29153.7,5029.93
2022-02-01,Home & Garden,Office Chair,North,Retail,16,416.14,7989.89,3165.89
2022-02-01,Electronics,Smartwatch,South,Retail,45,53.45,2284.99,965.1
2022-02-01,Electronics,Smartwatch,Central,Direct,98,384.07,37638.86,16214.61
2022-02-01,Sports,Dumbbell Set,North,Retail,31,28.68,1066.9,392.85
2022-02-01,Electronics,Smartwatch,North,Direct,76,401.72,36636.86,14495.66
2022-02-01,Electronics,Smartwatch,North,Retail,4,382.38,1835.42,725.24
2022-02-01,Sports,Tennis Racket,North,Retail,28,20.89,701.9,138.25
2022-02-01,Clothing,Jacket,South,Wholesale,87,252.36,20857.55,4295.68
2022-02-02,Beauty,Fragrance,East,Wholesale,99,390.24,38633.76,8449.76
2022-02-02,Clothing,Jeans,North,Retail,84,495.92,49988.74,17244.53
2022-02-02,Home & Garden,Lamp,East,Wholesale,70,277.84,19448.8,8475.28
2022-02-02,Beauty,Skin Care Kit,Central,Direct,48,17.94,861.12,242.11
2022-02-02,Beauty,Makeup Palette,North,Retail,42,482.78,24332.11,4513.13
2022-02-02,Electronics,Smartphone,Central,Retail,75,410.34,30775.5,10681.33
2022-02-02,Beauty,Makeup Palette,West,Direct,30,308.7,10187.1,1815.62
2022-02-02,Sports,Running Shoes,West,Wholesale,80,323.17,28438.96,11862.52
2022-02-02,Clothing,Dress,North,Retail,10,115.51,1386.12,394.54
2022-02-02,Electronics,Headphones,Central,Wholesale,94,113.06,10627.64,3881.72
2022-02-02,Clothing,Jeans,North,Direct,12,78.28,1127.23,393.55
2022-02-02,Clothing,Dress,East,Wholesale,37,477.98,17685.26,6548.46
2022-02-02,Beauty,Skin Care Kit,North,Retail,96,495.83,57119.62,10770.6
2022-02-03,Sports,Dumbbell Set,Central,Direct,93,383.18,35635.74,6625.61
2022-02-03,Home & Garden,Bedding Set,South,Wholesale,49,85.83,3995.39,1283.98
2022-02-03,Electronics,Headphones,South,Retail,76,466.68,33694.3,5218.48
2022-02-03,Home & Garden,Office Chair,East,Wholesale,57,119.11,6789.27,1038.98
2022-02-03,Sports,Yoga Mat,South,Wholesale,62,78.91,4647.8,2046.0
2022-02-03,Home & Garden,Office Chair,North,Retail,72,69.55,6009.12,2270.08
2022-02-03,Electronics,Smartphone,South,Direct,78,137.61,10196.9,3334.13
2022-02-03,Sports,Bike Helmet,North,Wholesale,22,312.79,8257.66,2265.33
2022-02-03,Clothing,Jeans,South,Retail,52,43.98,2172.61,545.62
2022-02-03,Electronics,Smartwatch,Central,Wholesale,38,283.62,10777.56,2924.11
2022-02-03,Electronics,Laptop,West,Retail,14,473.3,7288.82,1716.65
2022-02-03,Sports,Running Shoes,West,Direct,18,321.82,6372.04,2476.43
2022-02-03,Electronics,Laptop,North,Retail,91,233.99,25551.71,6409.8
2022-02-03,Home & Garden,Office Chair,South,Retail,19,194.83,3516.68,618.04
2022-02-03,Beauty,Face Serum,Central,Retail,8,108.79,870.32,295.4
2022-02-04,Sports,Dumbbell Set,North,Wholesale,31,110.98,4128.46,744.23
2022-02-04,Electronics,Tablet,West,Retail,99,487.74,53114.89,11905.63
2022-02-04,Home & Garden,Garden Tools,North,Wholesale,30,319.46,11500.56,4099.04
2022-02-04,Clothing,Sneakers,West,Retail,21,467.07,10789.32,4016.42
2022-02-04,Electronics,Headphones,West,Wholesale,74,397.38,32346.73,7469.28
2022-02-04,Beauty,Face Serum,East,Retail,19,330.94,6287.86,1416.62
2022-02-04,Clothing,Dress,Central,Direct,56,178.2,9979.2,2514.57
2022-02-04,Clothing,Jacket,Central,Wholesale,73,193.9,14154.7,3838.38
2022-02-04,Sports,Tennis Racket,East,Retail,61,190.27,11606.47,1826.29
2022-02-04,Home & Garden,Cookware Set,North,Retail,12,233.47,3361.97,1343.92
2022-02-04,Electronics,Headphones,South,Direct,55,465.34,24314.01,4124.36
2022-02-04,Beauty,Face Serum,North,Retail,89,267.32,28549.78,12389.06
2022-02-04,Clothing,T-Shirt,North,Retail,4,133.17,639.22,117.14
2022-02-04,Clothing,Sneakers,Central,Wholesale,14,381.7,5343.8,1015.97
2022-02-04,Clothing,T-Shirt,South,Direct,25,230.25,5468.44,2301.17
2022-02-04,Beauty,Hair Dryer,South,Retail,39,410.34,15203.1,6769.43
2022-02-05,Clothing,T-Shirt,East,Direct,11,203.45,2237.95,909.01
2022-02-05,Home & Garden,Garden Tools,West,Wholesale,58,480.31,30643.78,4598.37
2022-02-05,Clothing,T-Shirt,East,Direct,48,100.4,4819.2,1536.1
2022-02-05,Electronics,Laptop,East,Direct,20,225.92,4518.4,918.96
2022-02-05,Sports,Running Shoes,West,Direct,23,170.04,4302.01,1724.34
2022-02-05,Electronics,Laptop,Central,Retail,61,89.38,5452.18,2254.24
2022-02-05,Home & Garden,Office Chair,Central,Direct,5,146.95,734.75,229.73
2022-02-05,Electronics,Tablet,Central,Wholesale,47,35.66,1676.02,441.69
2022-02-05,Sports,Bike Helmet,South,Wholesale,86,307.66,25135.82,9579.87
2022-02-05,Electronics,Tablet,North,Wholesale,20,126.55,3037.2,974.47
2022-02-05,Beauty,Fragrance,West,Direct,31,111.08,3787.83,1702.96
2022-02-05,Sports,Running Shoes,South,Direct,92,235.68,20598.43,5912.23
2022-02-05,Electronics,Headphones,South,Direct,9,394.03,3368.96,573.83
2022-02-05,Clothing,T-Shirt,Central,Retail,19,415.0,7885.0,1376.45
2022-02-05,Sports,Dumbbell Set,West,Wholesale,57,456.09,28596.84,11489.62
2022-02-05,Home & Garden,Office Chair,North,Direct,50,153.29,9197.4,1834.55
2022-02-05,Electronics,Laptop,North,Direct,86,69.47,7169.3,1128.86
2022-02-06,Electronics,Headphones,West,Retail,41,427.91,19298.74,5457.04
2022-02-06,Beauty,Makeup Palette,North,Wholesale,25,82.82,2484.6,544.02
2022-02-06,Clothing,T-Shirt,North,Wholesale,73,453.12,39693.31,14326.4
2022-02-06,Clothing,Jacket,Central,Wholesale,64,108.39,6936.96,2119.02
2022-02-06,Sports,Yoga Mat,West,Retail,71,43.3,3381.73,710.29
2022-02-06,Home & Garden,Garden Tools,North,Wholesale,17,167.16,3410.06,1033.96
2022-02-06,Clothing,Jacket,Central,Direct,14,341.29,4778.06,1962.15
2022-02-06,Home & Garden,Garden Tools,South,Wholesale,87,166.61,13770.32,3232.23
2022-02-06,Electronics,Headphones,North,Direct,12,302.45,4355.28,1779.35
2022-02-06,Clothing,Jacket,North,Direct,28,338.92,11387.71,
2022-02-06,Electronics,Headphones,Central,Direct,81,206.4,16718.4,3911.42
2022-02-06,Electronics,Smartwatch,Central,Wholesale,26,92.0,2392.0,1073.01
2022-02-06,Sports,Tennis Racket,East,Wholesale,71,441.85,31371.35,6852.62
2022-02-06,Sports,Running Shoes,East,Direct,32,238.1,7619.2,2792.49
2022-02-06,Home & Garden,Cookware Set,South,Direct,2,12.58,23.9,4.94
2022-02-06,Clothing,Sneakers,East,Wholesale,54,23.17,1251.18,436.66
2022-02-06,Clothing,Dress,East,Retail,96,251.19,24114.24,8434.44
2022-02-07,Home & Garden,Garden Tools,West,Direct,99,90.52,9857.63,1660.42
2022-02-07,Sports,Tennis Racket,East,Wholesale,38,425.23,16158.74,5347.09
2022-02-07,Sports,Running Shoes,East,Wholesale,55,388.85,21386.75,6214.33
2022-02-07,Beauty,Fragrance,West,Retail,37,192.7,7842.89,
2022-02-07,Beauty,Makeup Palette,West,Direct,86,123.27,11661.34,3330.8
2022-02-07,Home & Garden,Bedding Set,West,Direct,37,370.65,15085.45,4500.5
2022-02-07,Beauty,Skin Care Kit,East,Direct,65,108.04,7022.6,1570.39
2022-02-07,Electronics,Smartphone,East,Wholesale,39,263.25,10266.75,3341.12
2022-02-07,Home & Garden,Office Chair,North,Direct,89,229.04,24461.47,7810.93
2022-02-07,Sports,Tennis Racket,North,Wholesale,68,432.11,35260.18,11312.2
2022-02-07,Home & Garden,Garden Tools,East,Wholesale,61,475.48,29004.28,5788.29
2022-02-07,Clothing,Dress,Central,Wholesale,2,57.52,115.04,
2022-02-07,Beauty,Skin Care Kit,East,Retail,42,118.56,4979.52,796.94
2022-02-07,Electronics,Laptop,East,Retail,63,37.77,2379.51,610.46
2022-02-08,Electronics,Headphones,East,Wholesale,84,210.06,17645.04,3386.67
2022-02-08,Sports,Running Shoes,West,Retail,84,247.94,22909.66,7621.78
2022-02-08,Sports,Bike Helmet,West,Direct,55,483.01,29222.11,7743.71
2022-02-08,Home & Garden,Office Chair,Central,Retail,39,95.76,3734.64,979.46
2022-02-08,Beauty,Hair Dryer,West,Direct,70,292.41,22515.57,3603.36
2022-02-08,Sports,Bike Helmet,East,Retail,96,205.68,19745.28,
2022-02-08,Clothing,T-Shirt,West,Direct,9,40.34,399.37,89.92
2022-02-08,Beauty,Hair Dryer,South,Wholesale,1,495.6,470.82,93.7
2022-02-08,Beauty,Hair Dryer,Central,Wholesale,3,477.01,1431.03,269.12
2022-02-08,Electronics,Headphones,West,Wholesale,37,41.56,1691.49,387.43
2022-02-08,Electronics,Headphones,North,Wholesale,68,80.35,6556.56,1939.14
2022-02-08,Sports,Tennis Racket,North,Retail,44,345.42,18238.18,5919.18
2022-02-08,Electronics,Headphones,South,Wholesale,89,41.4,3500.37,635.36
2022-02-08,Electronics,Headphones,East,Wholesale,24,373.96,8975.04,2017.97
2022-02-08,Home & Garden,Cookware Set,South,Retail,42,321.96,12846.2,2714.27
2022-02-08,Sports,Dumbbell Set,North,Direct,6,405.21,2917.51,723.69
2022-02-08,Beauty,Skin Care Kit,East,Wholesale,39,62.08,2421.12,629.79
2022-02-08,Home & Garden,Cookware Set,East,Direct,65,206.58,13427.7,3162.4
2022-02-09,Home & Garden,Bedding Set,South,Wholesale,80,308.24,23426.24,8388.9
2022-02-09,Beauty,Face Serum,Central,Direct,69,267.36,18447.84,7614.07
2022-02-09,Beauty,Face Serum,Central,Direct,39,25.66,1000.74,232.05
2022-02-09,Clothing,T-Shirt,Central,Direct,48,120.26,5772.48,2243.55
2022-02-09,Beauty,Makeup Palette,South,Wholesale,6,146.09,832.71,243.96
2022-02-09,Beauty,Fragrance,South,Wholesale,14,383.52,5100.82,812.99
2022-02-09,Clothing,Jeans,Central,Direct,52,371.52,19319.04,3456.76
2022-02-09,Home & Garden,Lamp,Central,Direct,98,309.85,30365.3,13358.32
2022-02-09,Beauty,Face Serum,West,Wholesale,27,438.37,13019.59,2320.65
2022-02-09,Beauty,Hair Dryer,North,Wholesale,78,350.32,32789.95,13142.69
2022-02-09,Sports,Tennis Racket,South,Direct,98,480.31,44716.86,19577.9
2022-02-09,Clothing,Dress,West,Retail,27,18.42,547.07,194.14
2022-02-09,Clothing,T-Shirt,Central,Wholesale,66,489.04,32276.64,5558.38
2022-02-09,Sports,Tennis Racket,West,Wholesale,63,98.13,6800.41,1639.78
2022-02-09,Beauty,Face Serum,Central,Retail,75,84.25,6318.75,1928.51
2022-02-09,Beauty,Makeup Palette,South,Retail,15,435.3,6203.02,2629.12
2022-02-10,Electronics,Tablet,Central,Direct,76,88.95,6760.2,2290.78
2022-02-10,Beauty,Makeup Palette,East,Direct,18,146.28,2633.04,903.34
2022-02-10,Home & Garden,Office Chair,Central,Direct,49,367.5,18007.5,5686.1
